wl,n
0.006374508,0.98489334
0.006390937,0.98482698
0.006407452,0.98459991
0.006424051,0.98439937
0.006440737,0.98426754
0.00645751,0.98391111
0.00647437,0.98381952
0.006491319,0.98396026
0.006508356,0.98381716
0.006525484,0.98369973
0.006542701,0.98355849
0.00656001,0.98317015
0.00657741,0.98296101
0.006594904,0.98280801
0.00661249,0.98269067
0.00663017,0.98246063
0.006647946,0.98239466
0.006665817,0.98225623
0.006683784,0.98201878
0.006701848,0.98180083
0.00672001,0.98149156
0.006738271,0.98150569
0.006756631,0.98146861
0.006775092,0.98144199
0.006793654,0.98124154
0.006812318,0.98084034
0.006831085,0.98062677
0.006849955,0.98029542
0.00686893,0.98004041
0.00688801,0.97988316
0.006907197,0.97971423
0.006926491,0.97944779
0.006945893,0.97939344
0.006965404,0.97936953
0.006985025,0.97906592
0.007004756,0.97876206
0.0070246,0.97869751
0.007044556,0.97861247
0.007064626,0.97800204
0.007084811,0.9776247
0.007105111,0.97754377
0.007125528,0.97742421
0.007146063,0.97719086
0.007166716,0.97693469
0.007187489,0.97671445
0.007208383,0.97665108
0.007229399,0.97648862
0.007250537,0.97604338
0.0072718,0.97585347
0.007293187,0.97546613
0.007314701,0.97524581
0.007336342,0.97513701
0.007358112,0.97465151
0.007380011,0.97439534
0.007402041,0.97415475
0.007424203,0.97397612
0.007446498,0.97396588
0.007468927,0.97363022
0.007491492,0.97308586
0.007514193,0.97286946
0.007537033,0.97271376
0.007560011,0.97214617
0.007583131,0.97174239
0.007606392,0.97147054
0.007629796,0.97111911
0.007653345,0.97093277
0.007677039,0.97066909
0.007700881,0.97031532
0.007724871,0.96986796
0.007749012,0.96928629
0.007773303,0.96899589
0.007797748,0.96903558
0.007822346,0.96875758
0.0078471,0.96810729
0.007872012,0.96774858
0.007897082,0.96757723
0.007922312,0.96723505
0.007947704,0.96679125
0.00797326,0.96642256
0.00799898,0.96604558
0.008024867,0.96562652
0.008050921,0.96536133
0.008077146,0.96483961
0.008103542,0.96431102
0.008130111,0.96396257
0.008156854,0.96364158
0.008183775,0.96330527
0.008210873,0.96269737
0.008238152,0.9620348
0.008265612,0.96177807
0.008293257,0.96149789
0.008321086,0.96096922
0.008349104,0.96052946
0.00837731,0.96022171
0.008405708,0.95993168
0.008434298,0.95934368
0.008463084,0.9588804
0.008492068,0.95867251
0.00852125,0.9583991
0.008550634,0.95789828
0.008580221,0.95755772
0.008610013,0.95738929
0.008640013,0.9571929
0.008670223,0.95718701
0.008700645,0.95710987
0.008731281,0.95678826
0.008762133,0.95653629
0.008793205,0.95644594
0.008824497,0.95621924
0.008856013,0.95602152
0.008887755,0.95604204
0.008919726,0.95585237
0.008951927,0.9554071
0.008984361,0.95543197
0.009017032,0.95542846
0.009049941,0.95514159
0.009083091,0.95495291
0.009116484,0.95471047
0.009150125,0.95441496
0.009184014,0.95421397
0.009218155,0.95412292
0.009252551,0.95404038
0.009287205,0.95405721
0.009322119,0.95408906
0.009357297,0.95420255
0.009392741,0.95452353
0.009428455,0.95531253
