wl,n
0.003444005,0.99547089
0.003453599,0.99545219
0.003463245,0.99543262
0.003472946,0.99541385
0.003482702,0.99539512
0.003492512,0.99537413
0.003502378,0.99535365
0.0035123,0.99532563
0.003522278,0.99531476
0.003532313,0.9953105
0.003542405,0.99527542
0.003552556,0.99525994
0.003562764,0.99523791
0.003573031,0.99520195
0.003583358,0.99518367
0.003593745,0.99516181
0.003604191,0.99513913
0.003614699,0.9951148
0.003625269,0.99509065
0.0036359,0.99506679
0.003646594,0.99504164
0.003657351,0.99501633
0.003668171,0.99499261
0.003679056,0.99496814
0.003690006,0.9949433
0.003701021,0.99491864
0.003712101,0.99489426
0.003723249,0.99486999
0.003734463,0.99484586
0.003745746,0.99482193
0.003757097,0.99479791
0.003768516,0.99477304
0.003780006,0.99474666
0.003791565,0.99471884
0.003803196,0.99469051
0.003814898,0.99466131
0.003826672,0.99463066
0.00383852,0.99459962
0.003850441,0.99456983
0.003862436,0.99454167
0.003874506,0.99451479
0.003886652,0.99448959
0.003898874,0.99446384
0.003911173,0.994437
0.00392355,0.99439201
0.003925662,0.99439034
0.003929768,0.99440867
0.003932885,0.99441163
0.003936006,0.99441216
0.003939132,0.99441344
0.003942264,0.99441313
0.0039454,0.99441283
0.003948541,0.99441125
0.003951687,0.99440873
0.003954839,0.99440755
0.003957995,0.99440428
0.003961156,0.99440063
0.003964323,0.99439618
0.003967494,0.99439252
0.003970671,0.99438926
0.003973852,0.99438444
0.003977039,0.99438044
0.003980231,0.99437587
0.003983428,0.99436979
0.00398663,0.99436455
0.003989837,0.99436122
0.00399305,0.99435589
0.003996267,0.99435062
0.00399949,0.99434635
0.004002718,0.99434035
0.004005951,0.99433414
0.00400919,0.99433041
0.004012433,0.99432607
0.004015682,0.99432054
0.004018936,0.99431487
0.004022196,0.99430907
0.004025461,0.99430491
0.004028731,0.99429801
0.004032006,0.99429062
0.004035287,0.99428422
0.004038573,0.99427655
0.004041864,0.99426941
0.004045161,0.99426394
0.004048463,0.99425655
0.004051771,0.99424764
0.004055084,0.99424213
0.004058402,0.99423405
0.004061726,0.99422615
0.004065055,0.99421954
0.00406839,0.99421019
0.00407173,0.9942027
0.004075076,0.99419338
0.004078427,0.99418305
0.004081784,0.99417485
0.004085146,0.99416663
0.004088514,0.99415516
0.004091887,0.99414315
0.004095266,0.99413327
0.004098651,0.99412381
0.004102041,0.99411478
0.004105437,0.99410581
0.004108838,0.9940971
0.004112245,0.99408743
0.004115658,0.99407577
0.004119076,0.9940657
0.0041225,0.99405651
0.00412593,0.99404907
0.004129365,0.99404085
0.004132806,0.99402947
0.004136253,0.99401919
0.004139706,0.99400918
0.004143164,0.99399854
0.004146628,0.99398746
0.004150098,0.99397615
0.004153574,0.99396738
0.004157056,0.9939597
0.004160543,0.99395262
0.004164037,0.9939433
0.004167536,0.99393264
0.004171041,0.99392275
0.004174552,0.99391082
0.004178069,0.99389944
0.004181591,0.99388904
0.00418512,0.99388068
0.004188655,0.99387246
0.004192196,0.99386381
0.004195742,0.99385742
0.004199295,0.99384897
0.004202854,0.99383787
0.004206419,0.99382927
0.004209989,0.99382011
0.004213566,0.993811
0.004217149,0.99380324
0.004220738,0.99379654
0.004224333,0.99379053
0.004227935,0.99378343
0.004231542,0.99377641
0.004235156,0.99377054
0.004238776,0.99376242
0.004242402,0.99375307
0.004246034,0.99374691
0.004249672,0.99374225
0.004253317,0.99373659
0.004256968,0.99372874
0.004260625,0.99372147
0.004264288,0.9937131
0.004267958,0.99370285
0.004271634,0.99369224
0.004275317,0.99367802
0.004279006,0.99365631
0.004282701,0.9936345
0.004286402,0.99361356
0.00429011,0.99359689
0.004293825,0.99359453
0.004297545,0.99359064
0.004301273,0.9935763
0.004305007,0.99356839
0.004308747,0.9935724
0.004312493,0.99357515
0.004316247,0.99356372
0.004320007,0.99352355
0.004323773,0.99346737
0.004327546,0.99343314
0.004331325,0.99340332
0.004335111,0.99336362
0.004338904,0.99335808
0.004342704,0.9934277
0.00434651,0.99355067
0.004350322,0.99364687
0.004354142,0.99366116
0.004357968,0.9936056
0.004361801,0.99352801
0.00436564,0.99343393
0.004369487,0.9933299
0.00437334,0.99325934
0.0043772,0.99323244
0.004381067,0.99323176
0.00438494,0.9932382
0.004388821,0.99324027
0.004392708,0.99323535
0.004396602,0.99322755
0.004400504,0.99321961
0.004404412,0.99321266
0.004408327,0.99320566
0.004412249,0.99319709
0.004416178,0.99318625
0.004420114,0.99317388
0.004424057,0.99316584
0.004428007,0.99315737
0.004431964,0.9931481
0.004435928,0.99313782
0.004439899,0.99312684
0.004443878,0.99311502
0.004447863,0.99310243
0.004451856,0.99309247
0.004455856,0.99308106
0.004459863,0.99306953
0.004463877,0.9930604
0.004467899,0.99304907
0.004471927,0.99303596
0.004475963,0.99302566
0.004480007,0.99301318
0.004484057,0.99299948
0.004488115,0.99298911
0.004492181,0.99297889
0.004496253,0.99296771
0.004500333,0.99295625
0.004504421,0.99294474
0.004508516,0.9929318
0.004512618,0.99292103
0.004516728,0.99291143
0.004520845,0.99289984
0.00452497,0.99288881
0.004529103,0.99287722
0.004533243,0.99286528
0.00453739,0.99285447
0.004541545,0.99284318
0.004545708,0.99283123
0.004549878,0.99282045
0.004554056,0.99280903
0.004558242,0.99279693
0.004562436,0.99278377
0.004566637,0.99276955
0.004570846,0.99275733
0.004575062,0.99274649
0.004579287,0.99273525
0.004583519,0.992723
0.004587759,0.99271154
0.004592007,0.99270044
0.004596263,0.99268901
0.004600526,0.99267772
0.004604798,0.99266755
0.004609078,0.9926578
0.004613365,0.99264509
0.004617661,0.99263083
0.004621964,0.99261913
0.004626276,0.9926065
0.004630595,0.99259488
0.004634923,0.99258447
0.004639259,0.9925734
0.004643603,0.99256122
0.004647955,0.99254817
0.004652315,0.99253805
0.004656683,0.992526
0.00466106,0.9925132
0.004665444,0.99250105
0.004669838,0.99248913
0.004674239,0.99247747
0.004678649,0.9924662
0.004683067,0.99245539
0.004687493,0.99244243
0.004691928,0.99243009
0.004696371,0.99241651
0.004700822,0.9924032
0.004705282,0.99239128
0.004709751,0.99237859
0.004714228,0.99236836
0.004718713,0.9923562
0.004723207,0.99234228
0.00472771,0.99233006
0.004732221,0.99231907
0.004736741,0.99230936
0.004741269,0.99229922
0.004745806,0.99228826
0.004750352,0.99227775
0.004753266,0.99227042
0.004777442,0.99220398
0.004805589,0.99212602
0.004843132,0.99202314
0.004881267,0.99191896
0.004920007,0.99181218
0.004959367,0.99170302
0.004999362,0.99159125
0.005040008,0.99147659
0.005081319,0.99136455
0.005123314,0.99124919
0.005166008,0.99112915
0.00520942,0.99100538
0.005253567,0.99088195
0.00529847,0.99075817
0.005344146,0.99063336
0.005390617,0.99050721
0.005437903,0.99038043
0.005486026,0.99024599
0.005535008,0.99010493
0.005584873,0.98996786
0.005635645,0.98983157
0.005687348,0.98969295
0.005740009,0.98954751
0.005793654,0.98939911
0.005848311,0.98924654
0.005904009,0.98908898
0.005960778,0.98892719
0.00601865,0.98876008
0.006077656,0.9885798
0.006137831,0.9883858
0.006199209,0.98812594
0.006261828,0.98786755
0.006325724,0.98765433
0.006390937,0.98740759
0.006468965,0.98712314
0.006491319,0.98704202
0.006525484,0.98688243
0.00656001,0.98670628
0.006594904,0.98651209
0.00663017,0.98628685
0.006665817,0.9860412
0.006701848,0.98579277
0.006738271,0.98554381
0.006775092,0.98528703
0.006812318,0.98500525
0.006849955,0.98468977
0.00688801,0.98434973
0.006926491,0.98397253
0.006965404,0.98357416
0.007004756,0.98318902
0.007044556,0.98286088
0.007084811,0.98271521
0.007125528,0.98293881
0.007166716,0.98378812
0.007177919,0.98412384
0.007182285,0.98424769
0.007187489,0.98449641
0.007192701,0.98477904
0.007197921,0.9849957
0.007203148,0.98524124
0.007208383,0.98550302
0.007213625,0.98577915
0.007218876,0.98610613
0.007224133,0.98641058
0.007229399,0.98670025
0.007234672,0.98701139
0.007239953,0.98731211
0.007245241,0.98756807
0.007250537,0.98785545
0.007255841,0.98811765
0.007261153,0.98834022
0.007266473,0.98860837
0.0072718,0.98882065
0.007277135,0.9889782
0.007282478,0.98914595
0.007287829,0.98933702
0.007293187,0.98950393
0.007298554,0.98964536
0.007303929,0.98981549
0.007309311,0.98996827
0.007314701,0.99006767
0.0073201,0.99014666
0.007325506,0.99025622
0.00733092,0.99031431
0.007336342,0.99034478
0.007341773,0.99039379
0.007347211,0.99048436
0.007352658,0.99060716
0.007358112,0.99071255
0.007363575,0.99089821
0.007369045,0.99112664
0.007374524,0.99137162
0.007380011,0.99165415
0.007385506,0.99189016
0.00739101,0.99211417
0.007396521,0.99237605
0.007402041,0.99259383
0.007407569,0.99281165
0.007413105,0.99301168
0.00741865,0.99322443
0.007424203,0.99349437
0.007429764,0.99375079
0.007435334,0.99402242
0.007440911,0.99433383
0.007446498,0.99464373
0.007452092,0.99497376
0.007457695,0.99531428
0.007463307,0.99565828
0.007468927,0.99601491
0.007474555,0.99636097
0.007480192,0.99674807
0.007485838,0.99718827
0.007491492,0.99762992
0.007497154,0.99808646
0.007502825,0.99857272
0.007508505,0.99905354
0.007514193,0.99955015
0.00751989,1.0000303
0.007525596,1.0004606
0.00753131,1.000864
0.007537033,1.001248
0.007542764,1.0016504
0.007548505,1.0020724
0.007554254,1.0024731
0.007560011,1.0028516
0.007565778,1.0031509
0.007571553,1.0033184
0.007577338,1.0033626
0.007583131,1.0033253
0.007588933,1.0032272
0.007594743,1.0030785
0.007600563,1.0028748
0.007606392,1.0026132
0.007612229,1.0023269
0.007618076,1.0020987
0.007623932,1.0019673
0.007629796,1.0018573
0.00763567,1.0016096
0.007641552,1.0011449
0.007647444,1.000495
0.007653345,0.99969453
0.007659255,0.99884124
0.007665174,0.99799777
0.007671102,0.99717749
0.007677039,0.99645161
0.007682986,0.99591397
0.007688942,0.99570015
0.007694907,0.99600841
0.007700881,0.99699537
0.007706865,0.99857122
0.007712858,1.0002852
0.00771886,1.0016214
0.007724871,1.0023279
0.007730892,1.0024353
0.007736923,1.002104
0.007742963,1.0014971
0.007749012,1.0007879
0.00775507,1.0000711
0.007761138,0.99939516
0.007767216,0.99877176
0.007773303,0.99817866
0.0077794,0.99767902
0.007785506,0.99737939
0.007791622,0.99748178
0.007797748,0.99832719
0.007803883,1.000024
0.007810028,1.0016854
0.007816182,1.0022316
0.007822346,1.0016433
0.00782852,1.0005119
0.007834704,0.99939393
0.007840897,0.99872845
0.0078471,0.99895665
0.007853314,1.0005586
0.007859536,1.0033427
0.007865769,1.005731
0.007872012,1.0064239
0.007878264,1.0057407
0.007884527,1.004498
0.0078908,1.0032162
0.007897082,1.0020885
0.007903374,1.0011216
0.007909677,1.000296
0.00791599,0.99959669
0.007922312,0.99900039
0.007928645,0.99846646
0.007934988,0.99797881
0.007941341,0.99755396
0.007947704,0.99717409
0.007954078,0.99681777
0.007960461,0.99649764
0.007966855,0.99619406
0.00797326,0.99590432
0.007979674,0.99564383
0.007986099,0.99540973
0.007992534,0.99518132
0.00799898,0.99495912
0.008005436,0.99475384
0.008011902,0.99455392
0.008018379,0.99436988
0.008024867,0.99418971
0.008031364,0.99401101
0.008037873,0.99384096
0.008044392,0.9936796
0.008050921,0.99353357
0.008057461,0.99338532
0.008064012,0.99323707
0.008070574,0.99309558
0.008077146,0.99295374
0.008083729,0.99281341
0.008090322,0.99267496
0.008096927,0.99255004
0.008103542,0.99243017
0.008110168,0.99230435
0.008130111,0.99195837
0.008150152,0.99163785
0.008170292,0.99132566
0.008190533,0.99102774
0.008217676,0.99066418
0.008245823,0.99031928
0.008318295,0.98953242
0.00837731,0.98898252
0.008434298,0.98850009
0.008492068,0.9880396
0.008550634,0.98760186
0.008610013,0.98718699
0.008670223,0.98678239
0.008731281,0.98637533
0.008793205,0.9859719
0.008856013,0.98559661
0.008919726,0.98521838
0.008984361,0.98484317
0.009049941,0.98448299
0.009116484,0.98413977
0.009184014,0.98381273
0.00924566,0.98351903
0.009318428,0.98317933
0.009391769,0.98285031
0.009465687,0.98253711
0.009540188,0.98223716
0.009615274,0.98193454
0.00969095,0.98163384
0.009767223,0.98138447
0.009844097,0.98115436
0.009921575,0.98091096
0.009999664,0.98068282
0.010078366,0.98044448
0.010157689,0.98020473
0.010237636,0.98000377
0.010318211,0.97976302
0.01039942,0.97949723
0.01048127,0.97924744
0.010563762,0.97899556
0.010646906,0.97873763
0.010730702,0.97843265
0.010815158,0.97814202
0.01090028,0.97786213
0.01098607,0.97756795
0.011072537,0.97728494
0.011159683,0.97698939
0.011247516,0.97670654
0.01133604,0.97639729
0.011425261,0.97607221
0.011515185,0.97576858
0.011605815,0.97546194
0.011697159,0.97514028
0.011789222,0.97481584
0.011882009,0.97450224
0.011975527,0.97418145
0.01206978,0.97385137
0.012164776,0.97351096
0.01226052,0.97315963
0.012357017,0.97281167
0.012454273,0.97243226
0.012552294,0.97205585
0.012651087,0.97171917
0.012750659,0.97136953
0.012851013,0.97100833
0.012952158,0.97064231
0.013054099,0.97025141
0.013156841,0.9698411
0.013260392,0.96944279
0.013331633,0.96917091
0.013476542,0.96862336
0.013624636,0.96805992
0.013776021,0.96747392
0.013930808,0.9669103
0.014089112,0.96631893
0.014251056,0.96554923
0.014416766,0.96486922
0.014586375,0.96426926
0.014760022,0.96344791
0.014937854,0.96254816
0.015120023,0.96174069
0.01530669,0.9609089
0.015498023,0.95998714
0.015694201,0.95906312
0.015895409,0.95807019
0.016101843,0.95699115
0.016313709,0.9558838
0.016531225,0.95469166
0.01675462,0.9533222
0.016984135,0.95193187
0.017220026,0.95056075
0.017462562,0.94904744
0.017712027,0.94745161
0.017968723,0.94572295
0.018232969,0.94384916
0.018505103,0.94196336
0.018785483,0.94000147
0.01907449,0.93796205
0.019372529,0.93574025
0.01968003,0.93333518
0.01999745,0.93076248
0.020325277,0.92797276
0.020664031,0.92496705
0.021014269,0.92177646
0.021376584,0.91847173
0.021751612,0.91501969
0.022140033,0.91143629
0.02254258,0.90789504
0.022960035,0.90418036
0.023393243,0.89999843
0.023843113,0.89545114
0.024310625,0.89053367
0.024796837,0.88500257
0.025302895,0.87930413
0.025830039,0.87201024
0.026101934,0.86892795
0.026379614,0.86560825
0.026663266,0.86221437
0.026953084,0.86041052
0.027249272,0.85755245
0.027552042,0.85402267
0.027861615,0.85018607
0.028178224,0.84725784
0.028502112,0.84523453
0.028833532,0.84330548
0.02917275,0.84112028
0.029520045,0.83824186
0.029875708,0.83510087
0.030240046,0.83371053
0.03061338,0.83659728
0.030996047,0.83950154
0.031388402,0.84117534
0.031790817,0.84550556
0.032203685,0.85248728
0.032627418,0.86254526
0.03306245,0.87404481
0.03350924,0.890242
0.033968271,0.91180034
0.034440052,0.93315815
0.034925123,0.95294371
0.035424054,0.96976912
0.035937446,0.98205622
0.036465937,0.99110174
0.037010205,1.0002344
0.037570966,1.0124905
0.038148981,1.0289144
0.038745059,1.0474777
0.03936006,1.0654606
0.039994899,1.0799444
0.040650553,1.087754
0.041328062,1.0875351
0.042028538,1.0809235
0.042753168,1.0731794
0.043503224,1.0690316
0.044280067,1.0687171
0.045085159,1.0700904
0.045920069,1.0726694
0.046786486,1.0777579
0.047686226,1.0866059
0.04862125,1.0979834
0.049593675,1.1087751
0.050605791,1.1153338
0.051662317,1.1156253
0.052759229,1.1068622
0.053906168,1.088787
0.055104083,1.0664232
0.056356449,1.0368664
0.057667064,1.0045676
0.059040089,0.97696298
0.060480091,0.95132077
0.061992094,0.92660083
0.063581635,0.90158632
0.065254835,0.87643558
0.06701848,0.84816229
0.068880104,0.82296098
0.072931875,0.78294558
0.075141932,0.75168628
0.077490117,0.70898515
0.079989798,0.68072359
0.082656125,0.66080461
0.085506336,0.6443335
0.088560134,0.62269686
0.091840139,0.62028101
0.095372452,0.63920795
0.09918735,0.65830269
0.107812337,0.72461965
0.112712898,0.76677638
0.123984187,0.86125835
0.137760208,1.0028283
0.154980234,1.1935078
0.177120268,1.3752562
0.206640312,1.4656324
0.247968375,1.4523505
0.309960469,1.4490819
0.381489807,1.5259569
0.413280625,1.5484902

