wl,n
0.003026823,0.99601885
0.003028349,0.99601644
0.003028398,0.99601629
0.003030415,0.99601284
0.003030575,0.99601264
0.003032162,0.99601008
0.003032248,0.99600991
0.003033983,0.99600687
0.003034364,0.99600647
0.003035533,0.99600537
0.003036246,0.99600437
0.003037279,0.99600266
0.003038313,0.9959998
0.003039174,0.99599823
0.003039801,0.99599776
0.003040994,0.99599549
0.003042039,0.9959944
0.00304247,0.99599399
0.003043909,0.99599084
0.003044352,0.99599026
0.003045828,0.99598756
0.003046418,0.99598604
0.003047316,0.99598468
0.003048435,0.99598286
0.003049358,0.99598103
0.003050047,0.99597955
0.003051154,0.99597752
0.003052347,0.99597548
0.003052593,0.99597484
0.003054278,0.99597223
0.00305429,0.99597224
0.003056221,0.99597055
0.003056282,0.99597048
0.003058029,0.99596984
0.003058336,0.99596985
0.003059714,0.99596885
0.003060366,0.99596913
0.003061509,0.99597056
0.003062247,0.99597098
0.00306328,0.99596863
0.003072824,0.99593947
0.003087888,0.99592438
0.003103061,0.99595767
0.003118429,0.99588539
0.003134017,0.99581026
0.003149567,0.99581909
0.003165189,0.99579416
0.003181362,0.99576931
0.003197533,0.99574608
0.003213641,0.99572582
0.00323019,0.99570757
0.003246749,0.99568988
0.003263773,0.99566858
0.003280476,0.99564386
0.003297644,0.99561648
0.003315067,0.99559079
0.00333266,0.99557218
0.003350252,0.99555944
0.00336816,0.99555145
0.003386165,0.99554914
0.003402497,0.99555178
0.003403506,0.99555301
0.003404897,0.9955541
0.003405386,0.9955539
0.003407129,0.99555524
0.003408597,0.9955566
0.003408872,0.99555667
0.00341115,0.99555662
0.003411333,0.99555636
0.003413397,0.99555713
0.003413489,0.99555733
0.003416057,0.99555876
0.003416149,0.99555884
0.00341809,0.99555923
0.003418258,0.99555917
0.003420659,0.995559
0.003421163,0.99555856
0.003422371,0.99555857
0.003423762,0.9955597
0.003424695,0.99555991
0.003425903,0.99556075
0.003427462,0.99556079
0.003428012,0.99555989
0.003429572,0.99556011
0.003430978,0.99556036
0.003431835,0.99556041
0.003433272,0.9955613
0.003434342,0.99556164
0.003435458,0.99556254
0.003436956,0.99556282
0.003437736,0.99556266
0.00343928,0.99556389
0.003440412,0.99556429
0.003441299,0.99556448
0.003442675,0.99556547
0.003444081,0.99556575
0.003445029,0.99556651
0.003446619,0.99556701
0.003447277,0.99556673
0.00344876,0.99556753
0.003450212,0.99556781
0.003450778,0.99556794
0.003452705,0.99556854
0.003453362,0.99556848
0.003454692,0.99556887
0.003456359,0.99556829
0.00345694,0.99556803
0.003458653,0.9955676
0.003459631,0.99556661
0.003460564,0.99556629
0.003462139,0.99556555
0.003463163,0.9955646
0.003464891,0.99556237
0.003465656,0.99556058
0.003466879,0.99555901
0.00346824,0.99555762
0.003469005,0.99555564
0.003470595,0.9955515
0.00347113,0.99555039
0.003473684,0.99554498
0.003474341,0.9955434
0.003475534,0.9955399
0.003476711,0.9955375
0.003478134,0.99553438
0.003478745,0.99553232
0.003480748,0.99552735
0.003481406,0.99552483
0.003482981,0.99551973
0.003484051,0.99551776
0.00348526,0.99551369
0.003486559,0.9955099
0.00348792,0.99550591
0.003488394,0.99550401
0.003490704,0.99549616
0.00349078,0.99549582
0.003493181,0.99548871
0.003493992,0.9954866
0.0034952,0.99548262
0.003496438,0.99547908
0.00349783,0.99547454
0.003498641,0.9954721
0.003500399,0.99546674
0.003501057,0.99546421
0.003502861,0.99545879
0.003503733,0.99545587
0.00350514,0.99545154
0.003506302,0.99544914
0.003507694,0.99544505
0.003508658,0.99544228
0.003510371,0.99543795
0.003510845,0.99543665
0.003513123,0.99543101
0.003513689,0.9954296
0.003515127,0.99542692
0.003516442,0.99542446
0.003517482,0.99542146
0.003518828,0.99541538
0.003520342,0.9954063
0.003521061,0.99540066
0.003522927,0.99538824
0.003523615,0.99538385
0.003525068,0.99537706
0.00352672,0.99537352
0.003527194,0.9953734
0.003529274,0.99537076
0.003530177,0.99536929
0.003530192,0.99536928
0.003533878,0.99536168
0.003534123,0.99536119
0.0035353,0.99535783
0.003536417,0.99535472
0.003537962,0.99535142
0.003538895,0.99534846
0.003540363,0.99534454
0.003541724,0.99534132
0.003542596,0.9953389
0.003544156,0.99533441
0.003545594,0.99533006
0.003546283,0.99532814
0.00354821,0.99532196
0.003549112,0.9953195
0.003559175,0.99529495
0.003579811,0.99524587
0.003601076,0.99519775
0.003621823,0.99515096
0.003643336,0.99510434
0.003665112,0.99505907
0.003686813,0.99501471
0.003709189,0.99496901
0.003731567,0.994924
0.003754376,0.99488014
0.003777401,0.99483614
0.003800306,0.99479273
0.003824392,0.99475156
0.003847914,0.99471487
0.003872265,0.99467706
0.003896665,0.9946385
0.003921404,0.9945989
0.003946512,0.99456096
0.003971946,0.99452276
0.003997673,0.99448026
0.004023647,0.99443255
0.004050299,0.99438203
0.004076847,0.99433178
0.004104179,0.99428248
0.004131514,0.99423702
0.004159465,0.99419082
0.004187619,0.99414246
0.004216343,0.9940847
0.004245562,0.99399284
0.004274845,0.99397076
0.004304485,0.99398846
0.004335049,0.99381102
0.004365601,0.99387234
0.004396694,0.99401869
0.004428313,0.99390647
0.004460289,0.99383042
0.004492668,0.9937629
0.004525773,0.9937077
0.004548068,0.9936737
0.004581163,0.99362721
0.004615365,0.99358359
0.00464934,0.99354617
0.004684266,0.99350973
0.004719571,0.99346937
0.004755444,0.9934269
0.00479187,0.99338315
0.004829003,0.99333828
0.004866273,0.99329045
0.004904613,0.99323992
0.004943436,0.99319044
0.004982619,0.99314252
0.005022509,0.99309689
0.005063557,0.99305453
0.005104462,0.9930176
0.005146715,0.99298549
0.005189293,0.99295859
0.005232699,0.99293383
0.005276949,0.99291081
0.005321611,0.99288755
0.005367359,0.99286447
0.005413882,0.99284021
0.00546111,0.99280929
0.005508611,0.99277276
0.00555858,0.99273818
0.005607698,0.99271615
0.005658748,0.99270976
0.005710105,0.99271361
0.00576303,0.99270321
0.005789417,0.99268266
0.005792754,0.99267791
0.005796246,0.99267283
0.005799496,0.99266804
0.005802902,0.99266356
0.005806308,0.99265931
0.005809748,0.99265518
0.005813085,0.99265087
0.005816508,0.9926459
0.005819775,0.99264172
0.005823129,0.99263795
0.005826586,0.99263367
0.00582994,0.99262917
0.005833294,0.99262457
0.005836751,0.99261958
0.00584007,0.99261524
0.005843493,0.99261085
0.00584695,0.99260602
0.005850338,0.99260115
0.005853778,0.99259659
0.005857201,0.99259241
0.005860572,0.99258819
0.005864029,0.99258439
0.005867607,0.99258107
0.005871134,0.99257748
0.005874366,0.99257426
0.005877858,0.99257107
0.005881522,0.99256733
0.005884789,0.99256406
0.005888177,0.9925612
0.005891323,0.99255843
0.005895351,0.99255494
0.005895558,0.99255481
0.00590541,0.99254692
0.005905583,0.99254673
0.005909092,0.9925445
0.005912514,0.99254277
0.005916092,0.99254069
0.005919584,0.9925391
0.005923041,0.99253781
0.005926549,0.99253645
0.005930093,0.99253517
0.005933601,0.99253396
0.005937092,0.99253268
0.005940653,0.99253202
0.005944196,0.99253124
0.005947739,0.99253036
0.005951196,0.9925297
0.005954791,0.99252908
0.005958316,0.99252844
0.005961859,0.99252745
0.005965385,0.99252687
0.005968894,0.99252655
0.005972644,0.99252668
0.005976135,0.99252717
0.005979609,0.99252743
0.00598329,0.99252718
0.00598685,0.99252707
0.005990376,0.99252766
0.005993901,0.99252799
0.005997548,0.99252707
0.006001229,0.99252656
0.006004909,0.99252686
0.006008331,0.99252665
0.006012047,0.99252544
0.006015641,0.99252429
0.006019098,0.99252315
0.006022916,0.99252102
0.006026546,0.99251862
0.006030019,0.99251638
0.006033786,0.99251332
0.00603726,0.99250923
0.006041182,0.99250363
0.006044569,0.99249765
0.006048284,0.99249018
0.006052017,0.99248295
0.006055663,0.99247562
0.006059309,0.99246765
0.006063007,0.99245923
0.00606667,0.99244978
0.006070316,0.99243984
0.006074031,0.99242974
0.006077695,0.99241913
0.006081375,0.99240794
0.006085108,0.99239621
0.006088788,0.99238416
0.00609252,0.99237173
0.006096235,0.99235978
0.006099967,0.99234768
0.006103613,0.99233542
0.006107345,0.99232304
0.006111043,0.99231078
0.006114827,0.99229827
0.006118559,0.99228631
0.006122308,0.9922743
0.006126074,0.99226235
0.00612972,0.99225072
0.006133555,0.99223845
0.006137236,0.99222614
0.006141089,0.9922137
0.00614482,0.99220189
0.006148604,0.99218915
0.006152198,0.99217742
0.006156275,0.99216415
0.006160076,0.99215162
0.006163739,0.99213966
0.006167608,0.99212729
0.006171357,0.99211525
0.006175175,0.99210295
0.006179011,0.99209088
0.006182811,0.99207868
0.006186612,0.99206637
0.006190447,0.99205431
0.006194196,0.99204241
0.006198169,0.99203059
0.006201866,0.99201977
0.006205805,0.99200866
0.006209346,0.99199864
0.006213648,0.99198492
0.006217241,0.99197366
0.006221249,0.99196256
0.006225239,0.99195214
0.006229005,0.99194225
0.006232875,0.99193215
0.006236779,0.9919208
0.006240596,0.99191068
0.006244535,0.99190176
0.006248266,0.99189379
0.00625217,0.99188493
0.006256177,0.9918749
0.006260219,0.99186541
0.006264071,0.99185652
0.006267958,0.99184725
0.006271913,0.99183825
0.006275869,0.99182948
0.006279772,0.99182137
0.006283693,0.99181376
0.006287614,0.99180514
0.006291673,0.99179766
0.00629511,0.99179328
0.006299653,0.99178682
0.006303522,0.99178137
0.006307529,0.99177606
0.006311467,0.99177093
0.006315509,0.99176515
0.006319464,0.99175941
0.00632335,0.99175412
0.006327392,0.99174784
0.006331191,0.99174151
0.006335336,0.99173477
0.006339412,0.99172711
0.006343488,0.99171869
0.006347547,0.99170973
0.006351519,0.99169961
0.006355491,0.991689
0.006359394,0.9916781
0.006363487,0.99166575
0.006367649,0.99165269
0.006371725,0.99163897
0.006375801,0.99162438
0.006379842,0.99160967
0.006383883,0.99159483
0.006387959,0.99157983
0.006391654,0.99156638
0.0063963,0.99154873
0.006400168,0.99153353
0.006404451,0.9915176
0.006408422,0.99150264
0.006412515,0.99148717
0.006416625,0.99147196
0.006420441,0.99145787
0.006424931,0.99144121
0.006429041,0.99142561
0.006433151,0.99141059
0.006437278,0.99139577
0.006441301,0.99138127
0.006445393,0.99136692
0.006449624,0.99135238
0.006453889,0.99133766
0.00645805,0.99132346
0.006462246,0.99130908
0.006466407,0.99129502
0.006470327,0.99128172
0.006474661,0.99126759
0.006475749,0.99126434
0.00648642,0.99123041
0.006487248,0.99122759
0.006491582,0.99121415
0.006495398,0.99120262
0.006499973,0.99118864
0.006504272,0.99117557
0.006508468,0.99116302
0.006512646,0.99115081
0.006516859,0.99113845
0.006520985,0.99112645
0.006525267,0.99111399
0.006529618,0.991101
0.006533968,0.99108842
0.006538181,0.99107689
0.006542048,0.99106634
0.006546675,0.99105405
0.006577298,0.99096815
0.006611567,0.99087604
0.006646,0.99078935
0.006680767,0.99070195
0.006716255,0.9906168
0.006751738,0.99053302
0.006787652,0.99045091
0.006823656,0.99037364
0.006860696,0.99029828
0.006897803,0.99022572
0.006935024,0.9901541
0.006973475,0.99007883
0.007011361,0.99001638
0.007050209,0.98995757
0.007089099,0.98989172
0.007129482,0.98982549
0.007169421,0.98975989
0.007209548,0.98969426
0.0072509,0.9896282
0.007292438,0.98956555
0.007333895,0.98950669
0.007376867,0.98944327
0.007419347,0.9893811
0.007462955,0.98932009
0.007506844,0.98926007
0.007551594,0.98919731
0.007596068,0.98913111
0.00764191,0.98906113
0.007688007,0.98899211
0.007734795,0.98892142
0.007781524,0.98884503
0.007829691,0.98875785
0.007878112,0.98866725
0.007926933,0.9885735
0.007976513,0.98847117
0.00802683,0.98836238
0.008077352,0.9882513
0.008129162,0.98813158
0.008181225,0.98800509
0.008234215,0.98788777
0.008287505,0.98777676
0.008341841,0.98765532
0.008396885,0.98753074
0.008452565,0.98740593
0.008508519,0.98727818
0.008566309,0.98714681
0.008623868,0.98701684
0.008682589,0.98687773
0.008742279,0.98673279
0.008802625,0.98658822
0.008863579,0.98643995
0.008926003,0.98629467
0.00898865,0.98615826
0.009052502,0.98602273
0.009117342,0.98589186
0.009183098,0.98576297
0.009249314,0.98563531
0.009316971,0.98550623
0.009385996,0.98537535
0.00945531,0.98524419
0.009526157,0.9851091
0.009597605,0.98496967
0.009670559,0.98482137
0.009744373,0.98466508
0.009819526,0.98450052
0.009895464,0.98432996
0.009973359,0.98415136
0.01005144,0.98397026
0.010131642,0.98378358
0.010212649,0.98359328
0.010295248,0.98339977
0.01037908,0.98320514
0.010464165,0.9830072
0.010550695,0.98280274
0.010638785,0.98259198
0.010728435,0.98237477
0.01081919,0.98214916
0.010912,0.98191338
0.011006292,0.98166547
0.011101826,0.98140135
0.011199455,0.98111739
0.011299012,0.98082171
0.011399662,0.98051794
0.011502614,0.98017978
0.011607082,0.9798149
0.011644248,0.97967872
0.011892441,0.97876287
0.011933156,0.97860867
0.012045791,0.97815708
0.012160852,0.97776137
0.012277932,0.97732497
0.012397216,0.97674996
0.012518795,0.97641829
0.012643421,0.97608385
0.012769603,0.97555833
0.012899151,0.97508993
0.01303079,0.97462574
0.013165455,0.97415258
0.013302718,0.97367663
0.013442974,0.97318932
0.013586264,0.97267888
0.013732792,0.97214985
0.013881779,0.97160796
0.014034836,0.97102832
0.014191463,0.9704083
0.014350669,0.96976432
0.014514412,0.96908313
0.014681351,0.96836057
0.014852155,0.96759796
0.015027631,0.96679336
0.015206485,0.96594443
0.015390131,0.96504655
0.015578299,0.96411062
0.015770931,0.96313807
0.015968479,0.96210287
0.016170931,0.96104995
0.016378665,0.96002493
0.016591737,0.95873392
0.016810731,0.95736047
0.017035143,0.95636268
0.017265651,0.95494905
0.017503086,0.95331468
0.017746342,0.95192746
0.017997149,0.95040598
0.018254538,0.94878823
0.018519631,0.94694434
0.018792882,0.94490085
0.019068505,0.94271279
0.019105529,0.94239897
0.019142238,0.9420992
0.019178947,0.94180242
0.019216724,0.94149992
0.019253796,0.94120262
0.01929099,0.94090534
0.01932901,0.94060294
0.019366253,0.94030886
0.019404563,0.94000869
0.019442291,0.93970859
0.019480481,0.93940603
0.019519252,0.93910397
0.019557175,0.93880647
0.019596189,0.93850019
0.019635034,0.93819847
0.019673587,0.93789473
0.01971282,0.93758119
0.019752247,0.93727169
0.019791674,0.9369648
0.019831222,0.93665813
0.019870892,0.93635308
0.019910732,0.93604922
0.019950814,0.93574258
0.019990969,0.93543467
0.020031367,0.93512484
0.020071935,0.93481722
0.020112672,0.93451302
0.020153507,0.93420624
0.020194536,0.93389589
0.020235517,0.93359009
0.020277079,0.93328659
0.020318763,0.93298165
0.020360399,0.93267332
0.020402059,0.93236788
0.020444325,0.93205869
0.020486568,0.93175059
0.020528689,0.93144754
0.020571756,0.93113685
0.020613974,0.93083853
0.020657382,0.93053427
0.020700085,0.93022347
0.020743759,0.92990517
0.020786875,0.92959881
0.020830622,0.92929081
0.020874515,0.9289712
0.020918771,0.9286483
0.020962664,0.92833565
0.021007042,0.92801692
0.02105176,0.92768866
0.021096672,0.92735149
0.021141632,0.92702316
0.021186641,0.92669178
0.021232111,0.92633592
0.021277605,0.92597608
0.021323051,0.92562529
0.021369371,0.9252618
0.021414986,0.92490116
0.021461913,0.92454019
0.021508426,0.92418233
0.021555061,0.92381256
0.02160172,0.92342475
0.021649278,0.92303017
0.021696179,0.9226522
0.021744197,0.92225328
0.021791779,0.92184756
0.021839676,0.92146097
0.021887767,0.92106567
0.021936732,0.92065015
0.021984822,0.92026542
0.022033811,0.91986454
0.022083091,0.91943275
0.022132056,0.91902486
0.022181627,0.91863088
0.022231247,0.918222
0.02228128,0.91783158
0.022331385,0.91742607
0.022381927,0.91697182
0.022432493,0.91655299
0.022483351,0.91614275
0.022534499,0.91570523
0.022585648,0.91531139
0.02263716,0.91492719
0.022689061,0.91451185
0.022741205,0.914111
0.022793276,0.9137138
0.022845686,0.91328557
0.022898801,0.91283458
0.022951308,0.91243209
0.023005029,0.91207539
0.023058168,0.91167734
0.023111913,0.91123217
0.02316624,0.91076554
0.023220107,0.9103032
0.023274531,0.9098861
0.023329417,0.90948441
0.0233844,0.90901069
0.023439674,0.90844555
0.023495336,0.9078909
0.023551095,0.90734265
0.02360717,0.9067579
0.02366339,0.90618446
0.023719877,0.90563023
0.023776777,0.90498982
0.023834138,0.90419092
0.023891304,0.90337242
0.023949053,0.90262019
0.024006948,0.90192131
0.024065425,0.90117282
0.024123562,0.90048832
0.024182986,0.89981103
0.024241705,0.89889339
0.024301031,0.89791214
0.02436077,0.89703984
0.024420727,0.89626754
0.024481,0.89547183
0.024541685,0.8945689
0.02460254,0.89361475
0.024663831,0.89256196
0.024724953,0.89157044
0.02478707,0.8901359
0.025047611,0.88722495
0.025302006,0.88651284
0.025564697,0.88400072
0.025829334,0.88179674
0.026102163,0.88060277
0.026380318,0.87848541
0.026662262,0.87523647
0.026953117,0.87326898
0.027249706,0.87026561
0.027551211,0.86500115
0.027861934,0.86323636
0.028178187,0.86041511
0.028502838,0.8596474
0.028833429,0.86260142
0.029172008,0.86348148
0.029520828,0.87224999
0.029875076,0.88949796
0.030239873,0.91074068
0.030613068,0.93352174
0.030994865,0.95671644
0.031094923,0.962535
0.03119027,0.96570869
0.031289919,0.96879086
0.031388645,0.97115202
0.03148727,0.97380431
0.031588351,0.9780956
0.031690868,0.98148009
0.031790004,0.98320226
0.03189252,0.9852374
0.03199606,0.98719635
0.032099395,0.98774583
0.032203959,0.98844512
0.032309138,0.98981833
0.032414317,0.99089385
0.032520417,0.99149123
0.032626927,0.99152123
0.03273528,0.9915482
0.032843122,0.99176902
0.032953217,0.99142562
0.033063106,0.99071909
0.03317361,0.99103175
0.033283807,0.99193856
0.033396359,0.99311288
0.033509834,0.99502685
0.033622591,0.99774207
0.033735963,1.0009459
0.033853636,1.0046512
0.033966905,1.0080827
0.034086114,1.0122757
0.034201842,1.0168298
0.03432228,1.0216381
0.034439338,1.0264657
0.034560187,1.031785
0.034681956,1.0370573
0.034801371,1.0421097
0.034924472,1.0479217
0.035049724,1.0540695
0.035173439,1.0598376
0.035298383,1.0652826
0.035423942,1.0705775
0.035551038,1.0745575
0.035679054,1.078483
0.035807891,1.0825417
0.035936522,1.0845387
0.03606802,1.0863346
0.03619952,1.0879763
0.036333784,1.0889595
0.036464566,1.0897886
0.03660098,1.0902862
0.036736883,1.0904599
0.036871352,1.0896944
0.037011249,1.0879933
0.037147869,1.0861281
0.037288585,1.0834214
0.037429812,1.0801858
0.03757012,1.0777036
0.037714215,1.0760256
0.037857389,1.0743155
0.038003943,1.0735446
0.038148961,1.0737416
0.038296333,1.0732573
0.038444526,1.0730639
0.038594664,1.0734767
0.03874429,1.0738197
0.038896681,1.0736191
0.039050609,1.0735703
0.039204843,1.0736902
0.039359591,1.0735993
0.039517409,1.0737728
0.039675331,1.0738164
0.039832741,1.0737623
0.039996705,1.0738881
0.040155855,1.0742253
0.040319409,1.0747645
0.040484397,1.0747966
0.040651742,1.074954
0.040818881,1.0756173
0.040986428,1.0765157
0.041156332,1.0778121
0.041328182,1.0787744
0.041500134,1.0794225
0.041675775,1.079948
0.041851926,1.0813769
0.042027769,1.0846394
0.04220812,1.0886918
0.042387036,1.0922876
0.042570356,1.0968156
0.042752242,1.1024707
0.04293843,1.1081479
0.043125847,1.1137827
0.043313672,1.118852
0.043503445,1.1226223
0.043694651,1.1260919
0.043888008,1.1293531
0.044081876,1.1319393
0.044280866,1.1347121
0.044479548,1.1368504
0.044677924,1.1386569
0.044882546,1.1404793
0.045084198,1.1414386
0.045290971,1.1419285
0.045499484,1.1419588
0.045707486,1.1412672
0.045920814,1.1401717
0.046133322,1.139406
0.046349312,1.1394593
0.046567555,1.1405227
0.046785592,1.1422919
0.047009264,1.1432838
0.047231296,1.1408481
0.047458347,1.1333435
0.047687139,1.122529
0.04791675,1.1113656
0.048148922,1.1013172
0.048383962,1.0925064
0.048620434,1.0846609
0.048861617,1.0774593
0.049102186,1.0709218
0.04934716,1.0647763
0.049593157,1.0590368
0.049838438,1.0536785
0.050097645,1.0483229
0.050350197,1.0433624
0.05060613,1.0385887
0.050866055,1.0339557
0.051127414,1.0294875
0.051391845,1.0251221
0.051659452,1.0208669
0.051932077,1.0166401
0.052198864,1.0126087
0.052483472,1.0084603
0.052759884,1.0045149
0.053041829,1.0005322
0.053324899,0.99658641
0.053616472,0.99261377
0.053905379,0.9887608
0.054200944,0.98480511
0.054498455,0.9808239
0.054800474,0.97691295
0.055102798,0.97303332
0.055413725,0.96898721
0.055722604,0.96503519
0.056036605,0.96108752
0.056356339,0.95720728
0.057665082,0.94157391
0.059041622,0.92492201
0.060479917,0.90748705
0.061990414,0.88976718
0.063582636,0.87140347
0.065254128,0.85188518
0.067019838,0.83246113
0.068880181,0.81323679
0.070848362,0.79142267
0.072931862,0.76508476
0.075142046,0.73406662
0.077489468,0.69897836
0.079989788,0.66090891
0.082656946,0.62192703
0.085504862,0.58227966
0.088559856,0.55358692
0.091839649,0.54693963
0.095373831,0.54136014
0.099187302,0.53098161
0.103321534,0.53601333
0.107820147,0.57509611
0.112574738,0.62159149
0.118080032,0.66531928
0.123983146,0.72842358
0.130510267,0.79322843
0.137759914,0.85939995
0.145862562,0.93842469
0.154981154,1.0205311
0.165312012,1.0946507
0.177120698,1.1376164
0.206639751,1.1829823
0.247968375,1.1819418
0.268751853,1.1504462
0.292300636,1.1162638
0.309960469,1.0864499
0.329818274,1.0807416
0.358594902,1.1299772
0.391632078,1.2307748
0.417406873,1.3419813
0.427113184,1.3863144
0.437281644,1.4270882
0.445231522,1.465396
0.456292153,1.52605
0.467916347,1.5853169
0.478584427,1.6340495
0.486507247,1.6682575
0.498050336,1.7153304
0.511931835,1.7695738
0.521007703,1.805519
0.550274582,1.9142838
0.578434974,2.0257974
0.604616108,2.1432254
0.633279622,2.2678459
0.664796103,2.3867721
0.699613885,2.4919029
0.734589429,2.5809612
0.785649146,2.6844216
0.802819054,2.7261539
0.860973858,2.8434584
0.939312218,2.9378528
1.020323128,3.0168583
1.109365712,3.074313
1.197918211,3.1039486
1.281251619,3.1221302
1.322548588,3.1277762
1.400849855,3.1507876
1.44971671,3.1638904
1.502812514,3.1696846
1.55919509,3.1703282
1.604735924,3.1582946
1.653017125,3.1655788
1.70429369,3.1974386
1.757899447,3.2274674
1.816003696,3.2654959
1.878080283,3.3144878
1.944551041,3.379514
2.01589963,3.4562502
2.066008034,3.540173
2.146732829,3.6776315
2.203648247,3.7739495
2.295727048,3.9570892
2.395836329,4.1646524
2.505074634,4.4327358
2.622626658,4.7405386
2.754092246,5.107353
3.004232254,5.7408373
3.304349183,6.3670199
3.593754563,6.9408824
3.93394007,7.5774941
4.351096098,8.2934347
4.678648582,8.8433203
5.16600781,9.5594315
5.661378422,10.241766
6.230361178,10.998943
6.849955107,11.778256
7.560011429,12.609023
8.321086405,13.434143
9.11648437,14.272283
10.08001524,15.227848
11.07001674,16.138682
12.15531249,17.105852
13.3747775,18.145022
14.70749554,19.22143
16.18592525,20.354251
17.78826219,21.525413
19.58675947,22.7753
21.52503254,24.058013
23.70634559,25.430467
26.0470982,26.83529
28.70004339,28.348614
31.5481393,29.88906
34.72946427,31.527239
38.14898075,33.210834
42.02853811,35.023184
46.090776,36.847897
50.81319157,38.873953
55.84873308,40.913344
61.37831061,43.072228
67.75092209,45.398259
74.2420284,47.655533
81.56854436,50.159777
89.84361408,52.852436
99.18734995,55.654174
108.7580592,58.382657
119.2155648,61.351158
131.7579038,64.709708
144.8413405,67.974119
159.3627088,71.450369
175.3666017,75.097235
192.8214424,78.895897
212.3016908,82.926891
233.4918784,87.08808
256.6960402,91.452113
282.4241172,96.068031
310.7373119,100.8863
341.5542354,105.8959
375.7096589,111.20092
413.2806248,116.74931
454.1545327,122.54089
499.9362396,128.73478
551.040833,135.21411
604.8009143,141.74327
666.5816529,148.9105
733.6342452,156.19306
805.0921262,163.67959
885.6013388,171.83246
976.2534444,180.44954
1068.829202,189.33526
1180.801785,199.77053
1296.905726,209.71207
1426.74554,220.35914
1569.420094,231.48502
1726.799268,243.1544
1898.685872,255.3299
2090.795741,268.26558
2300.263218,281.62412
2530.289539,295.60075
2779.914516,310.18414
3061.337961,325.86144
3369.135528,342.04861
3701.02052,358.78921
4078.427218,376.84068
4475.963445,394.98121
4920.007438,414.61652
5414.156656,435.46695
5960.778242,457.29997
6560.009917,479.99407
7208.38299,503.58239
7947.704323,529.08118
8731.280805,554.78927
9611.17732,582.44304
10596.9391,611.35963
11587.30724,639.70025
12781.87499,672.81379
14057.16411,705.94568
15459.37499,740.77991
17007.43312,777.52571
18700.48076,815.95523
20595.37997,856.7881
22624.85172,898.57521
24896.42318,943.49181
27369.5778,990.31189
30166.46896,1040.4943
33150.85225,1091.4446
36465.93748,1145.8992
40124.3325,1203.3099
44122.48663,1263.4197
48621.24997,1327.6245
53441.4601,1393.1161
58760.2784,1462.8168
64575.09762,1536.2966
71255.28013,1615.9517
77977.47637,1693.8609
86100.13016,1784.8187
94644.41789,1875.3869
104188.3928,1972.6857
114800.1735,2075.3726
125872.2715,2179.365
138529.8184,2295.3074
152314.7266,2416.7917
167546.1992,2546.5104
184226.1329,2684.2451
202588.5416,2831.9039
222993.1429,2991.311
245513.2424,3161.6372
270118.0554,3342.6961
296612.8886,3535.4927
326274.1775,3749.5667
359374.4563,3984.6178
394854.1001,4235.7067
435032.2366,4520.2094
478703.4264,4831.4797
525356.7264,5175.806
579365.3618,5593.8159
635816.3458,6088.1496
700475.6352,-256.29294

