wl,n
0.003188582,0.9974022
0.003196771,0.99738625
0.003204965,0.99737335
0.003213333,0.99736566
0.003221627,0.99735238
0.00322995,0.99734141
0.00323841,0.9973232
0.003246866,0.99731201
0.003255368,0.99730444
0.003263857,0.99729385
0.003272446,0.99728372
0.003281186,0.99726753
0.003289854,0.9972558
0.003298561,0.99724494
0.003307301,0.99723453
0.003316117,0.99722559
0.003325019,0.99720992
0.003333965,0.99719853
0.003342956,0.99719377
0.003351951,0.99718121
0.003361075,0.99716391
0.003370171,0.99715263
0.003379353,0.99713797
0.00338857,0.99712022
0.003397799,0.99711162
0.003407114,0.99710411
0.00341651,0.99708902
0.00342593,0.9970773
0.003435353,0.99706529
0.003444923,0.99704968
0.003454464,0.99703866
0.00346405,0.99702026
0.003473753,0.99700108
0.003483517,0.99698864
0.003493354,0.99697132
0.003503191,0.99695371
0.003513071,0.99693845
0.003522969,0.99692451
0.003533057,0.99690005
0.003543161,0.99688505
0.003553297,0.99687646
0.003563445,0.99685861
0.003573759,0.99684212
0.003584086,0.99682287
0.003594425,0.99680095
0.003604933,0.99677973
0.003615316,0.99676051
0.00362591,0.99673837
0.003636508,0.99672176
0.003647307,0.99670825
0.003657961,0.99668662
0.003668851,0.99666864
0.003679623,0.99665365
0.003690661,0.99663471
0.003701527,0.99661951
0.003712666,0.99659943
0.00372381,0.99657616
0.003734938,0.99655398
0.003746289,0.99653215
0.003757672,0.99651527
0.003768949,0.99650021
0.003780478,0.9964796
0.003792095,0.9964573
0.003803741,0.99643849
0.003815287,0.99641985
0.003827021,0.99639682
0.00383891,0.9963742
0.003850823,0.9963503
0.003862886,0.99632864
0.003877123,0.99629911
0.003883356,0.99628262
0.003889508,0.99626822
0.003895478,0.99627356
0.00390153,0.99626984
0.003907714,0.99625324
0.003913952,0.99624976
0.003920017,0.9962343
0.003926038,0.99621214
0.003932421,0.99619797
0.003938642,0.99619014
0.003944975,0.99618023
0.003951144,0.99616866
0.003957296,0.99615929
0.003963748,0.99614981
0.003970087,0.9961419
0.00397659,0.9961324
0.003982927,0.99612046
0.003989062,0.99611338
0.003995482,0.99610463
0.004001934,0.99608593
0.004008522,0.99606447
0.004015093,0.99605396
0.004021576,0.99604808
0.004027715,0.996033
0.004034303,0.99600704
0.004040937,0.99599447
0.004047526,0.99599301
0.004054246,0.99598318
0.004060949,0.99597026
0.004067656,0.99595955
0.004074208,0.99594937
0.004080978,0.99593682
0.004087635,0.99591769
0.004094106,0.99590239
0.004100908,0.99589795
0.004107696,0.99588729
0.004114572,0.99587196
0.004121356,0.99585576
0.004128063,0.99584107
0.004135034,0.99583928
0.004142008,0.99584606
0.004148929,0.99584051
0.004155869,0.99582332
0.004162808,0.99581739
0.004169847,0.99579468
0.004176817,0.99577927
0.004183875,0.99578132
0.004190913,0.9957619
0.00419792,0.99575432
0.004204809,0.99575686
0.004211899,0.99574247
0.004219224,0.99574385
0.004226394,0.99574335
0.004233421,0.99570654
0.004240642,0.995663
0.004247899,0.99562554
0.004255174,0.99561572
0.004262463,0.99563624
0.004269771,0.99563484
0.004277146,0.99562338
0.004284503,0.99562007
0.004291897,0.99559208
0.004299337,0.99559208
0.004306794,0.99562299
0.004314288,0.99557107
0.004321746,0.99550405
0.004329303,0.99553724
0.004336848,0.99554678
0.004344437,0.99546755
0.004352049,0.99541529
0.004359689,0.9954129
0.004367315,0.9954065
0.004375008,0.99539461
0.004382766,0.99538827
0.00439051,0.99537868
0.004398287,0.99536582
0.00440608,0.99534314
0.004413906,0.99531542
0.004421751,0.99530505
0.004429614,0.9952958
0.004437503,0.99528539
0.004445484,0.99527749
0.004453428,0.99524851
0.004461386,0.99522441
0.004469448,0.99521872
0.004477493,0.99520226
0.004485537,0.9951802
0.004493682,0.99516565
0.004501827,0.99515025
0.004509957,0.99513279
0.004518183,0.99511973
0.004526414,0.9951068
0.004534645,0.99508692
0.004543021,0.99506105
0.004551253,0.99503657
0.004559634,0.99501516
0.00456801,0.99499518
0.004576391,0.99497402
0.004584922,0.9949559
0.004593317,0.99494059
0.004601867,0.99492249
0.004610329,0.99490744
0.004618942,0.99488362
0.004627524,0.99485277
0.004636192,0.99483165
0.004644836,0.99481145
0.004653568,0.99478965
0.004662285,0.99477307
0.004671085,0.9947517
0.004679848,0.99472843
0.00468873,0.99471139
0.004697511,0.9946927
0.004706497,0.99466942
0.004715329,0.99465321
0.004724379,0.99464476
0.004733379,0.99463002
0.004742377,0.99461317
0.004751546,0.99460617
0.004760577,0.99459761
0.004769732,0.99457831
0.004778932,0.99456368
0.004788033,0.9945559
0.004797368,0.99454621
0.004806686,0.9945266
0.004815954,0.9945048
0.004825305,0.99449253
0.004834741,0.99447267
0.00484416,0.99444782
0.004853564,0.99442455
0.004863132,0.99439907
0.0048727,0.99437001
0.004882255,0.99434415
0.00489181,0.99432285
0.00490146,0.99429022
0.004911233,0.99425923
0.00492097,0.99423498
0.004930726,0.99420126
0.004940444,0.99416705
0.004950285,0.99413519
0.004960221,0.99410466
0.004970195,0.99407476
0.004980151,0.99404658
0.004990223,0.9940141
0.00500026,0.99397833
0.005010302,0.99395312
0.005020408,0.99393018
0.005030529,0.99389965
0.005040772,0.99386275
0.005050978,0.9938295
0.005061304,0.99380075
0.00507166,0.99377219
0.005082071,0.99374092
0.005092477,0.99370641
0.005102986,0.99367408
0.005113477,0.99364115
0.005124057,0.99361142
0.005134612,0.99358061
0.005145309,0.99354777
